fecha,datetime,tipo,tarjeta,monto,tipo_cafe
8/8/24,17:51.7,card,ANON-0000-0000-0474,32.82,Cappuccino
8/8/24,25:59.3,card,ANON-0000-0000-0311,27.92,Americano with Milk
9/8/24,35:22.3,card,ANON-0000-0000-0475,32.82,Latte
9/8/24,53:34.6,card,ANON-0000-0000-0476,23.02,Americano
9/8/24,13:07.5,card,ANON-0000-0000-0141,23.02,Cortado
9/8/24,26:47.2,card,ANON-0000-0000-0311,27.92,Americano with Milk
9/8/24,28:08.7,card,ANON-0000-0000-0475,32.82,Latte
9/8/24,29:48.7,card,ANON-0000-0000-0477,23.02,Americano
9/8/24,56:27.7,card,ANON-0000-0000-0478,23.02,Americano
9/8/24,03:06.6,card,ANON-0000-0000-0479,32.82,Hot Chocolate
10/8/24,36:44.6,card,ANON-0000-0000-0480,32.82,Cappuccino
10/8/24,37:57.1,card,ANON-0000-0000-0480,27.92,Americano with Milk
10/8/24,45:09.0,card,ANON-0000-0000-0141,23.02,Cortado
10/8/24,52:33.8,card,ANON-0000-0000-0012,23.02,Cortado
10/8/24,54:23.5,card,ANON-0000-0000-0012,23.02,Americano
10/8/24,15:10.9,card,ANON-0000-0000-0481,32.82,Latte
10/8/24,33:12.5,card,ANON-0000-0000-0463,27.92,Americano with Milk
10/8/24,06:12.1,card,ANON-0000-0000-0009,32.82,Latte
10/8/24,16:48.6,card,ANON-0000-0000-0482,32.82,Cocoa
10/8/24,17:41.1,card,ANON-0000-0000-0482,32.82,Cocoa
10/8/24,37:41.5,card,ANON-0000-0000-0442,32.82,Cocoa
11/8/24,52:36.6,card,ANON-0000-0000-0440,32.82,Latte
11/8/24,53:43.6,card,ANON-0000-0000-0440,32.82,Latte
11/8/24,17:23.6,card,ANON-0000-0000-0347,27.92,Americano with Milk
11/8/24,56:41.1,card,ANON-0000-0000-0480,32.82,Cappuccino
11/8/24,57:41.3,card,ANON-0000-0000-0480,27.92,Americano with Milk
11/8/24,20:19.6,card,ANON-0000-0000-0141,23.02,Cortado
11/8/24,53:51.6,card,ANON-0000-0000-0483,32.82,Latte
11/8/24,55:14.9,card,ANON-0000-0000-0484,27.92,Americano with Milk
11/8/24,56:27.7,card,ANON-0000-0000-0484,32.82,Cocoa
11/8/24,27:35.1,card,ANON-0000-0000-0414,32.82,Cappuccino
11/8/24,28:38.3,card,ANON-0000-0000-0485,18.12,Espresso
11/8/24,30:32.5,card,ANON-0000-0000-0486,23.02,Cortado
11/8/24,41:09.1,card,ANON-0000-0000-0475,32.82,Latte
11/8/24,43:10.1,card,ANON-0000-0000-0487,32.82,Latte
11/8/24,39:29.9,card,ANON-0000-0000-0488,32.82,Cappuccino
12/8/24,26:19.5,card,ANON-0000-0000-0367,32.82,Hot Chocolate
12/8/24,15:04.8,card,ANON-0000-0000-0489,27.92,Americano with Milk
12/8/24,19:29.5,card,ANON-0000-0000-0490,23.02,Americano
12/8/24,20:23.6,card,ANON-0000-0000-0490,32.82,Latte
12/8/24,44:28.4,card,ANON-0000-0000-0491,32.82,Latte
12/8/24,04:03.4,card,ANON-0000-0000-0492,18.12,Espresso
12/8/24,05:06.9,card,ANON-0000-0000-0492,27.92,Americano with Milk
12/8/24,33:33.1,card,ANON-0000-0000-0493,27.92,Americano with Milk
12/8/24,05:04.8,card,ANON-0000-0000-0097,27.92,Americano with Milk
12/8/24,25:49.4,card,ANON-0000-0000-0097,27.92,Americano with Milk
12/8/24,37:38.0,card,ANON-0000-0000-0494,32.82,Latte
12/8/24,58:20.1,card,ANON-0000-0000-0134,32.82,Cappuccino
12/8/24,59:18.5,card,ANON-0000-0000-0134,32.82,Cappuccino
13/8/24,44:30.2,card,ANON-0000-0000-0495,27.92,Americano with Milk
13/8/24,14:21.6,card,ANON-0000-0000-0097,27.92,Americano with Milk
13/8/24,45:56.4,card,ANON-0000-0000-0385,27.92,Americano with Milk
13/8/24,42:08.8,card,ANON-0000-0000-0141,23.02,Cortado
13/8/24,59:47.6,card,ANON-0000-0000-0496,32.82,Latte
13/8/24,01:41.5,card,ANON-0000-0000-0497,27.92,Americano with Milk
13/8/24,45:39.7,card,ANON-0000-0000-0494,32.82,Latte
13/8/24,47:56.7,card,ANON-0000-0000-0498,32.82,Cappuccino
13/8/24,55:29.6,card,ANON-0000-0000-0097,27.92,Americano with Milk
13/8/24,29:34.5,card,ANON-0000-0000-0499,32.82,Latte
13/8/24,30:37.1,card,ANON-0000-0000-0499,32.82,Cocoa
13/8/24,44:23.0,card,ANON-0000-0000-0500,32.82,Cappuccino
13/8/24,00:44.7,card,ANON-0000-0000-0501,23.02,Cortado
14/8/24,35:48.1,card,ANON-0000-0000-0475,32.82,Latte
14/8/24,36:55.6,card,ANON-0000-0000-0472,32.82,Cappuccino
14/8/24,09:29.1,card,ANON-0000-0000-0141,23.02,Cortado
14/8/24,39:07.9,card,ANON-0000-0000-0095,18.12,Espresso
14/8/24,49:17.0,card,ANON-0000-0000-0502,23.02,Americano
14/8/24,51:04.9,card,ANON-0000-0000-0450,23.02,Americano
14/8/24,21:27.3,card,ANON-0000-0000-0503,32.82,Latte
14/8/24,24:22.8,card,ANON-0000-0000-0504,23.02,Americano
14/8/24,10:03.7,card,ANON-0000-0000-0505,23.02,Cortado
14/8/24,59:18.3,card,ANON-0000-0000-0506,27.92,Americano with Milk
14/8/24,34:51.7,card,ANON-0000-0000-0012,32.82,Latte
14/8/24,35:48.5,card,ANON-0000-0000-0012,23.02,Cortado
14/8/24,41:33.0,card,ANON-0000-0000-0507,32.82,Latte
15/8/24,36:11.2,card,ANON-0000-0000-0141,23.02,Cortado
15/8/24,37:02.2,card,ANON-0000-0000-0508,32.82,Cappuccino
15/8/24,38:04.9,card,ANON-0000-0000-0509,32.82,Hot Chocolate
15/8/24,38:49.7,card,ANON-0000-0000-0509,32.82,Latte
15/8/24,38:37.6,card,ANON-0000-0000-0232,32.82,Latte
15/8/24,48:13.6,card,ANON-0000-0000-0510,32.82,Latte
15/8/24,17:48.2,card,ANON-0000-0000-0012,23.02,Americano
15/8/24,18:50.8,card,ANON-0000-0000-0012,18.12,Espresso
15/8/24,53:52.2,card,ANON-0000-0000-0511,27.92,Americano with Milk
15/8/24,10:58.2,card,ANON-0000-0000-0512,32.82,Hot Chocolate
15/8/24,11:54.0,card,ANON-0000-0000-0512,27.92,Americano with Milk
15/8/24,41:30.2,card,ANON-0000-0000-0513,27.92,Americano with Milk
15/8/24,42:38.0,card,ANON-0000-0000-0513,23.02,Americano
15/8/24,40:41.5,card,ANON-0000-0000-0514,32.82,Cappuccino
15/8/24,35:20.1,card,ANON-0000-0000-0040,18.12,Espresso
15/8/24,36:11.0,card,ANON-0000-0000-0040,27.92,Americano with Milk
16/8/24,29:16.7,card,ANON-0000-0000-0513,32.82,Latte
16/8/24,54:17.5,card,ANON-0000-0000-0515,23.02,Americano
16/8/24,36:12.8,card,ANON-0000-0000-0429,27.92,Americano with Milk
16/8/24,18:51.7,card,ANON-0000-0000-0012,18.12,Espresso
16/8/24,19:39.3,card,ANON-0000-0000-0012,18.12,Espresso
17/8/24,16:53.5,card,ANON-0000-0000-0097,27.92,Americano with Milk
17/8/24,18:09.0,card,ANON-0000-0000-0516,32.82,Cappuccino
17/8/24,53:41.3,card,ANON-0000-0000-0517,27.92,Americano with Milk
17/8/24,58:41.6,card,ANON-0000-0000-0141,23.02,Cortado
17/8/24,59:28.3,card,ANON-0000-0000-0141,23.02,Cortado
17/8/24,18:40.2,card,ANON-0000-0000-0518,27.92,Americano with Milk
17/8/24,31:54.8,card,ANON-0000-0000-0277,23.02,Cortado
17/8/24,33:49.0,card,ANON-0000-0000-0192,32.82,Latte
17/8/24,48:58.9,card,ANON-0000-0000-0456,32.82,Cappuccino
17/8/24,18:56.8,card,ANON-0000-0000-0040,27.92,Americano with Milk
17/8/24,42:39.4,card,ANON-0000-0000-0519,32.82,Latte
18/8/24,09:42.6,card,ANON-0000-0000-0520,32.82,Cappuccino
18/8/24,32:05.6,card,ANON-0000-0000-0521,32.82,Cappuccino
18/8/24,41:06.2,card,ANON-0000-0000-0141,23.02,Cortado
18/8/24,56:01.3,card,ANON-0000-0000-0522,27.92,Americano with Milk
18/8/24,31:40.9,card,ANON-0000-0000-0463,32.82,Cappuccino
18/8/24,30:21.6,card,ANON-0000-0000-0040,27.92,Americano with Milk
18/8/24,24:10.8,card,ANON-0000-0000-0523,27.92,Americano with Milk
18/8/24,26:03.8,card,ANON-0000-0000-0523,27.92,Americano with Milk
18/8/24,27:17.6,card,ANON-0000-0000-0523,23.02,Americano
18/8/24,28:13.1,card,ANON-0000-0000-0523,23.02,Americano
19/8/24,09:49.0,card,ANON-0000-0000-0524,27.92,Americano with Milk
19/8/24,10:51.2,card,ANON-0000-0000-0524,27.92,Americano with Milk
19/8/24,21:12.1,card,ANON-0000-0000-0507,32.82,Latte
19/8/24,31:57.0,card,ANON-0000-0000-0491,32.82,Cocoa
20/8/24,27:16.4,card,ANON-0000-0000-0141,23.02,Cortado
20/8/24,29:14.9,card,ANON-0000-0000-0525,32.82,Latte
20/8/24,49:47.5,card,ANON-0000-0000-0526,18.12,Espresso
20/8/24,50:36.3,card,ANON-0000-0000-0526,23.02,Cortado
20/8/24,14:54.9,card,ANON-0000-0000-0097,27.92,Americano with Milk
20/8/24,09:55.6,card,ANON-0000-0000-0527,23.02,Americano
20/8/24,11:39.1,card,ANON-0000-0000-0528,23.02,Americano
20/8/24,12:31.2,card,ANON-0000-0000-0529,23.02,Americano
20/8/24,42:20.0,card,ANON-0000-0000-0141,32.82,Latte
20/8/24,42:40.9,card,ANON-0000-0000-0530,32.82,Latte
20/8/24,44:14.9,card,ANON-0000-0000-0531,32.82,Latte
20/8/24,45:12.3,card,ANON-0000-0000-0531,32.82,Latte
20/8/24,46:04.0,card,ANON-0000-0000-0532,32.82,Latte
21/8/24,59:13.1,card,ANON-0000-0000-0533,27.92,Americano with Milk
21/8/24,40:27.4,card,ANON-0000-0000-0141,23.02,Cortado
21/8/24,13:32.4,card,ANON-0000-0000-0375,23.02,Americano
21/8/24,38:44.5,card,ANON-0000-0000-0276,27.92,Americano with Milk
21/8/24,51:41.4,card,ANON-0000-0000-0141,23.02,Cortado
21/8/24,17:10.7,card,ANON-0000-0000-0534,32.82,Latte
21/8/24,42:03.5,card,ANON-0000-0000-0507,32.82,Latte
22/8/24,22:26.3,card,ANON-0000-0000-0141,23.02,Cortado
22/8/24,09:23.5,card,ANON-0000-0000-0419,27.92,Americano with Milk
22/8/24,47:59.4,card,ANON-0000-0000-0535,27.92,Americano with Milk
22/8/24,16:12.1,card,ANON-0000-0000-0510,32.82,Latte
22/8/24,26:58.3,card,ANON-0000-0000-0536,32.82,Latte
22/8/24,07:07.4,card,ANON-0000-0000-0537,32.82,Cappuccino
22/8/24,27:27.3,card,ANON-0000-0000-0538,23.02,Americano
23/8/24,43:16.1,card,ANON-0000-0000-0475,32.82,Latte
23/8/24,21:48.1,card,ANON-0000-0000-0141,23.02,Cortado
23/8/24,22:56.6,card,ANON-0000-0000-0425,32.82,Latte
23/8/24,33:38.7,card,ANON-0000-0000-0225,23.02,Americano
23/8/24,34:35.0,card,ANON-0000-0000-0225,23.02,Americano
23/8/24,14:52.0,card,ANON-0000-0000-0419,27.92,Americano with Milk
23/8/24,10:58.7,card,ANON-0000-0000-0539,32.82,Cocoa
23/8/24,11:55.5,card,ANON-0000-0000-0539,23.02,Americano
23/8/24,39:12.3,card,ANON-0000-0000-0141,23.02,Cortado
23/8/24,12:59.4,card,ANON-0000-0000-0540,32.82,Hot Chocolate
23/8/24,24:54.7,card,ANON-0000-0000-0541,23.02,Americano
23/8/24,28:52.8,card,ANON-0000-0000-0542,23.02,Americano
23/8/24,48:02.8,card,ANON-0000-0000-0507,32.82,Latte
24/8/24,13:42.3,card,ANON-0000-0000-0141,23.02,Cortado
24/8/24,14:47.6,card,ANON-0000-0000-0141,23.02,Cortado
24/8/24,44:11.6,card,ANON-0000-0000-0543,23.02,Cortado
24/8/24,18:09.5,card,ANON-0000-0000-0544,18.12,Espresso
24/8/24,18:52.3,card,ANON-0000-0000-0544,18.12,Espresso
24/8/24,19:49.2,card,ANON-0000-0000-0544,23.02,Americano
25/8/24,14:37.4,card,ANON-0000-0000-0141,23.02,Cortado
25/8/24,26:27.7,card,ANON-0000-0000-0408,23.02,Americano
25/8/24,27:36.4,card,ANON-0000-0000-0408,23.02,Americano
25/8/24,24:22.3,card,ANON-0000-0000-0545,32.82,Cappuccino
25/8/24,41:42.7,card,ANON-0000-0000-0546,32.82,Cappuccino
25/8/24,53:02.7,card,ANON-0000-0000-0077,32.82,Latte
26/8/24,11:47.3,card,ANON-0000-0000-0141,23.02,Cortado
26/8/24,16:09.6,card,ANON-0000-0000-0408,23.02,Americano
26/8/24,17:23.2,card,ANON-0000-0000-0408,23.02,Americano
26/8/24,21:36.7,card,ANON-0000-0000-0097,27.92,Americano with Milk
26/8/24,37:44.5,card,ANON-0000-0000-0547,32.82,Latte
26/8/24,38:49.0,card,ANON-0000-0000-0548,32.82,Cappuccino
26/8/24,45:13.2,card,ANON-0000-0000-0003,23.02,Americano
26/8/24,46:23.6,card,ANON-0000-0000-0003,23.02,Americano
26/8/24,53:27.8,card,ANON-0000-0000-0549,27.92,Americano with Milk
26/8/24,54:31.3,card,ANON-0000-0000-0549,32.82,Latte
26/8/24,55:39.9,card,ANON-0000-0000-0550,27.92,Americano with Milk
27/8/24,04:04.6,card,ANON-0000-0000-0375,32.82,Latte
28/8/24,08:18.8,card,ANON-0000-0000-0551,27.92,Americano with Milk
28/8/24,10:04.1,card,ANON-0000-0000-0551,32.82,Cappuccino
28/8/24,35:06.9,card,ANON-0000-0000-0375,23.02,Americano
28/8/24,48:35.2,card,ANON-0000-0000-0552,27.92,Americano with Milk
29/8/24,29:30.3,card,ANON-0000-0000-0553,23.02,Americano
30/8/24,13:30.5,card,ANON-0000-0000-0554,32.82,Latte
30/8/24,14:32.8,card,ANON-0000-0000-0554,27.92,Americano with Milk
30/8/24,15:35.4,card,ANON-0000-0000-0554,27.92,Americano with Milk
31/8/24,08:32.5,card,ANON-0000-0000-0371,23.02,Cortado
31/8/24,02:08.2,card,ANON-0000-0000-0555,27.92,Americano with Milk
31/8/24,22:26.9,card,ANON-0000-0000-0556,18.12,Espresso
31/8/24,29:54.6,card,ANON-0000-0000-0557,27.92,Americano with Milk
31/8/24,33:39.9,card,ANON-0000-0000-0141,23.02,Cortado
31/8/24,34:32.9,card,ANON-0000-0000-0141,23.02,Cortado
1/9/24,34:15.2,card,ANON-0000-0000-0141,23.02,Cortado
1/9/24,11:24.7,card,ANON-0000-0000-0558,32.82,Cappuccino
1/9/24,30:08.6,card,ANON-0000-0000-0181,27.92,Americano with Milk
1/9/24,32:22.0,card,ANON-0000-0000-0181,23.02,Americano
1/9/24,50:17.4,card,ANON-0000-0000-0559,27.92,Americano with Milk
1/9/24,57:33.9,card,ANON-0000-0000-0560,32.82,Latte
1/9/24,44:04.0,card,ANON-0000-0000-0385,27.92,Americano with Milk
1/9/24,20:46.3,card,ANON-0000-0000-0561,32.82,Latte
1/9/24,23:13.9,card,ANON-0000-0000-0562,32.82,Latte
1/9/24,24:49.7,card,ANON-0000-0000-0563,32.82,Latte
2/9/24,24:39.8,card,ANON-0000-0000-0425,32.82,Latte
2/9/24,50:17.6,card,ANON-0000-0000-0564,27.92,Americano with Milk
2/9/24,51:33.1,card,ANON-0000-0000-0565,32.82,Latte
2/9/24,58:47.1,card,ANON-0000-0000-0566,27.92,Americano with Milk
2/9/24,09:43.9,card,ANON-0000-0000-0567,32.82,Cappuccino
2/9/24,11:17.9,card,ANON-0000-0000-0179,32.82,Cocoa
2/9/24,52:32.0,card,ANON-0000-0000-0568,23.02,Americano
2/9/24,53:29.1,card,ANON-0000-0000-0568,23.02,Americano
3/9/24,22:15.4,card,ANON-0000-0000-0569,32.82,Cocoa
3/9/24,28:12.4,card,ANON-0000-0000-0168,32.82,Cappuccino
3/9/24,41:11.7,card,ANON-0000-0000-0570,32.82,Latte
3/9/24,03:12.5,card,ANON-0000-0000-0571,27.92,Americano with Milk
3/9/24,04:11.7,card,ANON-0000-0000-0571,32.82,Cappuccino
3/9/24,12:48.2,card,ANON-0000-0000-0572,32.82,Cocoa
3/9/24,13:33.7,card,ANON-0000-0000-0572,32.82,Cocoa
3/9/24,17:02.2,card,ANON-0000-0000-0385,27.92,Americano with Milk
3/9/24,20:17.2,card,ANON-0000-0000-0573,27.92,Americano with Milk
3/9/24,37:52.3,card,ANON-0000-0000-0574,32.82,Latte
3/9/24,38:56.4,card,ANON-0000-0000-0575,32.82,Cocoa
3/9/24,56:53.4,card,ANON-0000-0000-0576,23.02,Cortado
3/9/24,14:51.7,card,ANON-0000-0000-0333,27.92,Americano with Milk
3/9/24,16:17.3,card,ANON-0000-0000-0333,27.92,Americano with Milk
3/9/24,48:34.7,card,ANON-0000-0000-0333,27.92,Americano with Milk
3/9/24,11:12.3,card,ANON-0000-0000-0467,32.82,Latte
3/9/24,17:13.8,card,ANON-0000-0000-0467,27.92,Americano with Milk
4/9/24,11:21.6,card,ANON-0000-0000-0577,27.92,Americano with Milk
4/9/24,33:36.6,card,ANON-0000-0000-0510,32.82,Latte
4/9/24,48:03.5,card,ANON-0000-0000-0019,23.02,Americano
4/9/24,55:34.5,card,ANON-0000-0000-0578,27.92,Americano with Milk
4/9/24,53:31.3,card,ANON-0000-0000-0565,32.82,Latte
4/9/24,03:50.6,card,ANON-0000-0000-0579,32.82,Latte
4/9/24,05:16.1,card,ANON-0000-0000-0579,27.92,Americano with Milk
4/9/24,03:46.9,card,ANON-0000-0000-0580,32.82,Cappuccino
4/9/24,41:42.0,card,ANON-0000-0000-0097,27.92,Americano with Milk
4/9/24,19:35.6,card,ANON-0000-0000-0494,32.82,Latte
5/9/24,31:17.0,card,ANON-0000-0000-0385,27.92,Americano with Milk
5/9/24,28:56.2,card,ANON-0000-0000-0581,27.92,Americano with Milk
5/9/24,06:30.6,card,ANON-0000-0000-0019,23.02,Americano
5/9/24,00:27.7,card,ANON-0000-0000-0582,32.82,Latte
5/9/24,25:12.3,card,ANON-0000-0000-0583,32.82,Latte
5/9/24,38:50.4,card,ANON-0000-0000-0584,23.02,Americano
5/9/24,39:59.6,card,ANON-0000-0000-0585,27.92,Americano with Milk
5/9/24,04:28.9,card,ANON-0000-0000-0586,32.82,Cappuccino
5/9/24,05:31.7,card,ANON-0000-0000-0586,32.82,Cappuccino
5/9/24,30:15.0,card,ANON-0000-0000-0587,32.82,Cappuccino
5/9/24,54:24.4,card,ANON-0000-0000-0588,23.02,Americano
5/9/24,55:31.4,card,ANON-0000-0000-0588,32.82,Cappuccino
5/9/24,26:28.8,card,ANON-0000-0000-0040,27.92,Americano with Milk
5/9/24,27:30.0,card,ANON-0000-0000-0040,27.92,Americano with Milk
6/9/24,25:33.9,card,ANON-0000-0000-0582,32.82,Cappuccino
6/9/24,34:46.8,card,ANON-0000-0000-0425,32.82,Latte
6/9/24,54:41.9,card,ANON-0000-0000-0589,23.02,Americano
6/9/24,50:39.9,card,ANON-0000-0000-0590,18.12,Espresso
6/9/24,51:52.2,card,ANON-0000-0000-0590,32.82,Latte
6/9/24,30:06.0,card,ANON-0000-0000-0591,32.82,Hot Chocolate
6/9/24,23:25.4,card,ANON-0000-0000-0095,18.12,Espresso
6/9/24,24:29.3,card,ANON-0000-0000-0467,18.12,Espresso
6/9/24,00:12.0,card,ANON-0000-0000-0283,32.82,Latte
6/9/24,09:31.2,card,ANON-0000-0000-0507,32.82,Latte
7/9/24,48:57.0,card,ANON-0000-0000-0592,32.82,Latte
7/9/24,52:03.0,card,ANON-0000-0000-0543,23.02,Cortado
7/9/24,53:03.6,card,ANON-0000-0000-0543,23.02,Cortado
7/9/24,54:41.6,card,ANON-0000-0000-0593,23.02,Cortado
7/9/24,57:47.7,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/9/24,59:02.3,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/9/24,00:19.7,card,ANON-0000-0000-0141,23.02,Cortado
7/9/24,22:44.5,card,ANON-0000-0000-0594,23.02,Americano
7/9/24,37:52.3,card,ANON-0000-0000-0595,18.12,Espresso
7/9/24,40:12.6,card,ANON-0000-0000-0595,18.12,Espresso
7/9/24,53:32.2,card,ANON-0000-0000-0596,32.82,Latte
7/9/24,18:56.8,card,ANON-0000-0000-0012,27.92,Americano with Milk
7/9/24,20:00.0,card,ANON-0000-0000-0019,23.02,Americano
7/9/24,20:57.1,card,ANON-0000-0000-0012,18.12,Espresso
7/9/24,55:08.5,card,ANON-0000-0000-0597,32.82,Latte
7/9/24,20:01.0,card,ANON-0000-0000-0019,23.02,Americano
7/9/24,20:59.3,card,ANON-0000-0000-0012,18.12,Espresso
7/9/24,35:04.9,card,ANON-0000-0000-0283,32.82,Cocoa
7/9/24,36:05.1,card,ANON-0000-0000-0283,32.82,Latte
7/9/24,37:15.5,card,ANON-0000-0000-0283,32.82,Latte
7/9/24,13:51.7,card,ANON-0000-0000-0598,32.82,Latte
7/9/24,14:59.2,card,ANON-0000-0000-0598,32.82,Latte
8/9/24,15:40.8,card,ANON-0000-0000-0141,23.02,Cortado
8/9/24,18:17.0,card,ANON-0000-0000-0543,23.02,Cortado
8/9/24,19:12.4,card,ANON-0000-0000-0543,23.02,Cortado
8/9/24,05:56.1,card,ANON-0000-0000-0543,23.02,Cortado
8/9/24,43:28.0,card,ANON-0000-0000-0486,23.02,Cortado
8/9/24,13:32.9,card,ANON-0000-0000-0347,23.02,Americano
9/9/24,51:13.6,card,ANON-0000-0000-0599,32.82,Latte
9/9/24,53:51.6,card,ANON-0000-0000-0582,32.82,Cappuccino
9/9/24,55:21.6,card,ANON-0000-0000-0599,27.92,Americano with Milk
9/9/24,56:37.7,card,ANON-0000-0000-0570,32.82,Latte
9/9/24,49:50.7,card,ANON-0000-0000-0583,32.82,Latte
9/9/24,50:51.7,card,ANON-0000-0000-0583,32.82,Hot Chocolate
9/9/24,59:10.7,card,ANON-0000-0000-0494,32.82,Latte
9/9/24,11:36.1,card,ANON-0000-0000-0600,27.92,Americano with Milk
9/9/24,12:50.6,card,ANON-0000-0000-0601,27.92,Americano with Milk
9/9/24,29:49.2,card,ANON-0000-0000-0602,32.82,Latte
9/9/24,06:59.7,card,ANON-0000-0000-0603,18.12,Espresso
9/9/24,12:13.8,card,ANON-0000-0000-0604,32.82,Latte
9/9/24,13:24.5,card,ANON-0000-0000-0604,23.02,Americano
9/9/24,24:10.4,card,ANON-0000-0000-0605,32.82,Latte
9/9/24,13:46.3,card,ANON-0000-0000-0507,32.82,Latte
9/9/24,07:36.2,card,ANON-0000-0000-0268,32.82,Cappuccino
9/9/24,13:43.5,card,ANON-0000-0000-0606,32.82,Latte
10/9/24,12:02.4,card,ANON-0000-0000-0607,32.82,Hot Chocolate
10/9/24,32:46.8,card,ANON-0000-0000-0608,32.82,Cappuccino
10/9/24,21:54.4,card,ANON-0000-0000-0543,23.02,Cortado
10/9/24,23:05.9,card,ANON-0000-0000-0543,23.02,Cortado
10/9/24,43:41.8,card,ANON-0000-0000-0609,32.82,Cappuccino
10/9/24,45:22.6,card,ANON-0000-0000-0610,27.92,Americano with Milk
10/9/24,02:43.0,card,ANON-0000-0000-0611,32.82,Latte
10/9/24,03:53.3,card,ANON-0000-0000-0611,32.82,Latte
10/9/24,29:34.6,card,ANON-0000-0000-0012,27.92,Americano with Milk
10/9/24,30:27.0,card,ANON-0000-0000-0012,23.02,Americano
11/9/24,47:22.3,card,ANON-0000-0000-0612,32.82,Latte
11/9/24,28:46.8,card,ANON-0000-0000-0097,27.92,Americano with Milk
11/9/24,52:09.2,card,ANON-0000-0000-0613,32.82,Latte
11/9/24,53:12.5,card,ANON-0000-0000-0614,32.82,Cappuccino
11/9/24,13:14.9,card,ANON-0000-0000-0531,27.92,Americano with Milk
11/9/24,14:18.9,card,ANON-0000-0000-0531,32.82,Latte
11/9/24,15:19.3,card,ANON-0000-0000-0531,32.82,Latte
11/9/24,01:34.2,card,ANON-0000-0000-0584,23.02,Cortado
12/9/24,57:25.6,card,ANON-0000-0000-0347,18.12,Espresso
12/9/24,58:19.8,card,ANON-0000-0000-0347,27.92,Americano with Milk
12/9/24,27:36.1,card,ANON-0000-0000-0615,27.92,Americano with Milk
12/9/24,08:22.2,card,ANON-0000-0000-0565,32.82,Cappuccino
12/9/24,31:07.0,card,ANON-0000-0000-0616,23.02,Cortado
12/9/24,32:23.0,card,ANON-0000-0000-0616,23.02,Cortado
12/9/24,37:20.4,card,ANON-0000-0000-0141,23.02,Cortado
12/9/24,38:09.7,card,ANON-0000-0000-0141,23.02,Cortado
12/9/24,01:25.2,card,ANON-0000-0000-0617,32.82,Latte
12/9/24,09:10.4,card,ANON-0000-0000-0618,23.02,Americano
12/9/24,10:21.2,card,ANON-0000-0000-0618,32.82,Cappuccino
12/9/24,13:16.8,card,ANON-0000-0000-0319,23.02,Cortado
13/9/24,56:53.8,card,ANON-0000-0000-0570,32.82,Latte
13/9/24,41:03.0,card,ANON-0000-0000-0425,32.82,Latte
13/9/24,54:15.8,card,ANON-0000-0000-0375,32.82,Latte
13/9/24,51:19.4,card,ANON-0000-0000-0619,32.82,Latte
13/9/24,38:18.9,card,ANON-0000-0000-0242,27.92,Americano with Milk
13/9/24,50:53.9,card,ANON-0000-0000-0552,27.92,Americano with Milk
14/9/24,29:19.4,card,ANON-0000-0000-0543,32.82,Cappuccino
14/9/24,30:16.9,card,ANON-0000-0000-0543,32.82,Cappuccino
15/9/24,42:40.9,card,ANON-0000-0000-0347,18.12,Espresso
15/9/24,49:38.7,card,ANON-0000-0000-0620,27.92,Americano with Milk
15/9/24,49:37.4,card,ANON-0000-0000-0304,23.02,Americano
15/9/24,36:19.3,card,ANON-0000-0000-0141,23.02,Cortado
15/9/24,37:20.6,card,ANON-0000-0000-0141,23.02,Cortado
15/9/24,53:18.7,card,ANON-0000-0000-0543,32.82,Cappuccino
16/9/24,32:22.9,card,ANON-0000-0000-0621,32.82,Latte
16/9/24,33:36.8,card,ANON-0000-0000-0584,27.92,Americano with Milk
16/9/24,23:19.3,card,ANON-0000-0000-0621,32.82,Latte
16/9/24,16:05.7,card,ANON-0000-0000-0622,27.92,Americano with Milk
16/9/24,18:03.3,card,ANON-0000-0000-0623,32.82,Latte
16/9/24,54:45.4,card,ANON-0000-0000-0624,32.82,Latte
16/9/24,56:05.3,card,ANON-0000-0000-0625,32.82,Latte
16/9/24,10:18.7,card,ANON-0000-0000-0626,27.92,Americano with Milk
16/9/24,11:32.5,card,ANON-0000-0000-0626,32.82,Latte
16/9/24,37:47.3,card,ANON-0000-0000-0287,27.92,Americano with Milk
16/9/24,38:48.7,card,ANON-0000-0000-0097,27.92,Americano with Milk
17/9/24,54:57.9,card,ANON-0000-0000-0627,23.02,Cortado
17/9/24,09:00.9,card,ANON-0000-0000-0621,32.82,Latte
17/9/24,37:37.6,card,ANON-0000-0000-0276,27.92,Americano with Milk
17/9/24,42:31.5,card,ANON-0000-0000-0141,23.02,Cortado
17/9/24,10:03.8,card,ANON-0000-0000-0554,32.82,Cappuccino
17/9/24,11:08.2,card,ANON-0000-0000-0554,27.92,Americano with Milk
17/9/24,34:56.8,card,ANON-0000-0000-0620,27.92,Americano with Milk
17/9/24,38:33.8,card,ANON-0000-0000-0628,18.12,Espresso
17/9/24,39:33.7,card,ANON-0000-0000-0628,27.92,Americano with Milk
17/9/24,44:15.2,card,ANON-0000-0000-0629,32.82,Latte
17/9/24,54:23.0,card,ANON-0000-0000-0554,27.92,Americano with Milk
17/9/24,55:31.2,card,ANON-0000-0000-0630,23.02,Cortado
